vowelSAMPA,F1_Hz,F2_Hz,F3_Hz,target
ɛ̃,344,1244,2593,1
ɛ̃,344,1244,2593,1
ɛ̃,344,1244,2593,1
ɑ̃,221,1021,2934,1
ɑ̃,263,950,2333,1
ɑ̃,285,987,2037,1
ɑ̃,270,1258,2318,1
ɑ̃,245,1444,2540,1
ɔ̃,261,996,2425,1
ɔ̃,255,1151,2071,1
ɔ̃,262,911,2111,1
ɔ̃,300,864,2220,1
ɔ̃,273,931,2272,1
ɑ̃,503,825,3270,1
ɑ̃,199,814,3130,1
ɑ̃,188,824,2228,1
ɑ̃,801,1413,3663,1
ɑ̃,767,2004,3655,1
ɛ̃,410,2180,3251,1
ɛ̃,570,1783,3160,1
ɛ̃,412,1391,3505,1
ɛ̃,319,1207,1416,1
ɛ̃,758,1375,3566,1
ɑ̃,449,1091,3234,1
ɑ̃,618,1041,3263,1
ɑ̃,263,684,2157,1
ɑ̃,490,718,2133,1
ɑ̃,447,848,2594,1
ɑ̃,377,1138,3254,1
ɑ̃,598,801,2877,1
ɑ̃,251,1091,2908,1
ɑ̃,312,878,2181,1
ɑ̃,240,1678,2448,1
ɔ̃,322,856,2282,1
ɔ̃,308,900,2339,1
ɔ̃,274,1108,2340,1
ɔ̃,273,1168,2364,1
ɔ̃,289,1039,2324,1
ɑ̃,428,1356,3205,1
ɑ̃,736,2326,3724,1
ɑ̃,566,1796,3332,1
ɑ̃,262,761,2185,1
ɑ̃,396,1196,2713,1
ɛ̃,323,1107,2109,1
ɛ̃,270,1042,2079,1
ɛ̃,240,888,2165,1
ɛ̃,347,993,2034,1
ɛ̃,324,884,2037,1
ɑ̃,319,922,2130,1
ɑ̃,325,815,1927,1
ɑ̃,375,826,2037,1
ɑ̃,332,926,2327,1
ɑ̃,252,1087,2173,1
ɔ̃,266,1308,2425,1
ɔ̃,262,1267,2376,1
ɔ̃,259,1176,2378,1
ɔ̃,261,1240,2384,1
ɔ̃,261,1240,2384,1
ɛ̃,502,1634,3560,1
ɛ̃,242,991,2200,1
ɛ̃,247,980,2310,1
ɛ̃,264,1016,2347,1
ɛ̃,287,1088,2413,1
ɑ̃,603,1413,3426,1
ɑ̃,354,836,2003,1
ɑ̃,312,823,2132,1
ɑ̃,280,765,2106,1
ɑ̃,251,1219,2412,1
ɔ̃,291,1033,1741,1
ɔ̃,295,929,1986,1
ɔ̃,269,672,2124,1
ɔ̃,383,1222,2592,1
ɔ̃,241,732,1986,1
ɑ̃,445,1094,2902,1
ɑ̃,338,846,2486,1
ɑ̃,290,789,2263,1
ɑ̃,311,762,2297,1
ɑ̃,326,859,2499,1
ɔ̃,280,925,2299,1
ɔ̃,266,942,2252,1
ɔ̃,249,1008,2958,1
ɔ̃,262,811,2532,1
ɔ̃,263,976,2609,1
ɔ̃,333,928,1851,1
ɔ̃,271,1102,2044,1
ɔ̃,276,851,2293,1
ɔ̃,651,2125,3554,1
ɔ̃,351,1114,2260,1
ɛ̃,265,1551,2909,1
ɛ̃,268,1019,1989,1
ɛ̃,230,912,2161,1
ɛ̃,254,1141,2211,1
ɛ̃,254,1141,2211,1
ɑ̃,352,946,2989,1
ɑ̃,531,792,3297,1
ɑ̃,217,840,2262,1
ɑ̃,893,2083,3472,1
ɑ̃,946,1036,3406,1
ɔ̃,270,656,2380,1
ɔ̃,271,821,2296,1
ɔ̃,323,1753,3863,1
ɔ̃,295,1034,2185,1
ɔ̃,368,1303,2149,1
ɛ̃,353,997,2165,1
ɛ̃,277,935,1818,1
ɛ̃,258,905,1745,1
ɛ̃,239,1062,2079,1
ɛ̃,232,907,1970,1
ɛ̃,249,1160,2265,1
ɛ̃,251,1147,2304,1
ɛ̃,251,1139,2251,1
ɛ̃,251,1139,2251,1
ɛ̃,251,1139,2251,1
ɑ̃,622,2081,3613,1
ɑ̃,679,2113,3668,1
ɑ̃,796,2131,3573,1
ɑ̃,842,1822,3592,1
ɑ̃,869,1233,3575,1
ɔ̃,270,916,2194,1
ɔ̃,275,939,2120,1
ɔ̃,256,787,2463,1
ɔ̃,268,896,2198,1
ɔ̃,268,896,2198,1
ɛ̃,190,1028,3528,1
ɛ̃,686,1158,3660,1
ɛ̃,182,986,1943,1
ɛ̃,350,1048,2895,1
ɛ̃,350,1048,2895,1
ɛ̃,596,1354,3243,1
ɛ̃,791,1264,3354,1
ɛ̃,340,952,2212,1
ɛ̃,584,1194,2899,1
ɛ̃,584,1194,2899,1
ɛ̃,605,1375,3546,1
ɛ̃,349,885,1396,1
ɛ̃,310,974,1375,1
ɛ̃,319,1014,1704,1
ɛ̃,404,1050,1842,1
ɑ̃,386,1212,2987,1
ɑ̃,602,828,1900,1
ɑ̃,574,712,1946,1
ɑ̃,729,2060,3671,1
ɑ̃,284,890,2613,1
ɔ̃,409,1434,2912,1
ɔ̃,372,1234,2172,1
ɔ̃,375,1277,2864,1
ɔ̃,329,1004,2180,1
ɔ̃,319,1438,2665,1
ɔ̃,318,1217,2319,1
ɔ̃,340,1209,2116,1
ɔ̃,335,1294,2341,1
ɔ̃,323,1116,2179,1
ɔ̃,329,1234,2146,1
ɑ̃,433,992,3080,1
ɑ̃,525,673,1688,1
ɑ̃,684,1702,3539,1
ɑ̃,266,757,2314,1
ɑ̃,282,1039,2149,1
ɔ̃,465,1647,3060,1
ɔ̃,369,1404,2606,1
ɔ̃,377,1271,2108,1
ɔ̃,342,1800,3817,1
ɔ̃,372,1494,2792,1
ɛ̃,646,1404,3199,1
ɛ̃,730,1282,3359,1
ɛ̃,346,1074,2213,1
ɛ̃,290,1078,1871,1
ɛ̃,272,1075,2092,1
ɔ̃,364,1128,2840,1
ɔ̃,360,1200,2357,1
ɔ̃,373,1304,2389,1
ɔ̃,332,1369,2400,1
ɔ̃,274,1552,2240,1
ɛ̃,586,1911,3246,1
ɛ̃,768,1486,3529,1
ɛ̃,757,1105,1420,1
ɛ̃,595,854,1218,1
ɛ̃,657,1309,2503,1
ɛ̃,617,1558,3261,1
ɛ̃,769,1028,1378,1
ɛ̃,532,1039,1855,1
ɛ̃,339,1104,1950,1
ɛ̃,251,1329,2250,1
ɑ̃,464,1006,3402,1
ɑ̃,466,846,1954,1
ɑ̃,430,720,1735,1
ɑ̃,267,709,1697,1
ɑ̃,277,697,2035,1
ɔ̃,618,693,1862,1
ɔ̃,369,1105,2242,1
ɔ̃,342,1041,2345,1
ɔ̃,294,1623,3042,1
ɔ̃,366,1132,2330,1
ɑ̃,447,1078,3017,1
ɑ̃,710,1358,3518,1
ɑ̃,658,1846,3694,1
ɑ̃,704,2161,3640,1
ɑ̃,273,848,2429,1
ɛ̃,434,2352,3183,1
ɛ̃,699,1808,3275,1
ɛ̃,669,1198,1608,1
ɛ̃,457,1089,1859,1
ɛ̃,269,1095,2136,1
ɑ̃,500,1273,3190,1
ɑ̃,810,1260,3407,1
ɑ̃,798,1884,3324,1
ɑ̃,641,2002,3549,1
ɑ̃,279,786,2246,1
ɑ̃,472,1042,3332,1
ɑ̃,674,778,1942,1
ɑ̃,683,742,1998,1
ɑ̃,315,733,2039,1
ɑ̃,274,1000,2031,1
ɔ̃,372,1055,3257,1
ɔ̃,329,1175,2076,1
ɔ̃,323,1255,2169,1
ɔ̃,297,1021,1930,1
ɔ̃,314,1252,2270,1
ɑ̃,474,1359,3238,1
ɑ̃,664,860,3506,1
ɑ̃,671,936,3605,1
ɑ̃,678,1999,3623,1
ɑ̃,604,1262,3120,1
ɛ̃,429,1241,3374,1
ɛ̃,745,1282,3471,1
ɛ̃,807,1286,3599,1
ɛ̃,679,1117,3515,1
ɛ̃,271,1163,3440,1
ɑ̃,527,1051,3091,1
ɑ̃,806,1131,3669,1
ɑ̃,499,855,1708,1
ɑ̃,519,1033,1671,1
ɑ̃,277,1094,2197,1
ɔ̃,373,1225,1988,1
ɔ̃,338,1260,1954,1
ɔ̃,354,1361,2106,1
ɔ̃,324,1909,3192,1
ɔ̃,281,1872,3179,1
ɛ̃,721,1435,3490,1
ɛ̃,618,1125,1300,1
ɛ̃,842,1557,4009,1
ɛ̃,526,1121,2141,1
ɛ̃,268,1156,2158,1
ɑ̃,518,1413,3210,1
ɑ̃,764,1080,3432,1
ɑ̃,283,696,2051,1
ɑ̃,576,1753,3281,1
ɑ̃,267,1747,3432,1
ɔ̃,370,1136,2020,1
ɔ̃,342,1172,2055,1
ɔ̃,366,1267,2186,1
ɔ̃,296,1640,1936,1
ɔ̃,338,1320,2202,1
ɑ̃,480,1446,3365,1
ɑ̃,648,992,1770,1
ɑ̃,506,859,2013,1
ɑ̃,226,759,1904,1
ɑ̃,262,1409,1889,1
ɔ̃,404,1227,3285,1
ɔ̃,354,1180,2086,1
ɔ̃,356,1163,2054,1
ɔ̃,353,1768,3546,1
ɔ̃,261,1646,2646,1
ɔ̃,384,1643,3532,1
ɔ̃,359,1276,2188,1
ɔ̃,355,1304,2133,1
ɔ̃,328,1528,3670,1
ɔ̃,274,1488,2230,1
ɛ̃,474,1476,3281,1
ɛ̃,506,1186,2710,1
ɛ̃,429,1003,1811,1
ɛ̃,324,935,1708,1
ɛ̃,274,1225,1992,1
ɑ̃,441,1013,3068,1
ɑ̃,560,832,1693,1
ɑ̃,555,742,1943,1
ɑ̃,185,733,2232,1
ɑ̃,425,1797,3583,1
ɔ̃,365,1049,2642,1
ɔ̃,327,1035,2122,1
ɔ̃,327,1206,2165,1
ɔ̃,301,1058,2079,1
ɔ̃,270,1567,2172,1
ɛ̃,717,1402,3401,1
ɛ̃,616,1081,2176,1
ɛ̃,423,980,1985,1
ɛ̃,338,1022,1977,1
ɛ̃,256,1489,1988,1
ɛ̃,807,1280,3373,1
ɛ̃,804,1245,3544,1
ɛ̃,466,1145,2500,1
ɛ̃,456,1104,1817,1
ɛ̃,268,1220,1965,1
ɑ̃,531,785,2507,1
ɑ̃,781,1338,3584,1
ɑ̃,439,800,1689,1
ɑ̃,512,808,2190,1
ɑ̃,288,731,1694,1
ɔ̃,308,1113,2117,1
ɔ̃,314,1173,1898,1
ɔ̃,321,1238,1767,1
ɔ̃,314,1122,2137,1
ɔ̃,257,1540,2831,1
ɛ̃,765,1276,3323,1
ɛ̃,817,1283,3358,1
ɛ̃,674,847,1325,1
ɛ̃,629,1074,1882,1
ɛ̃,298,880,2166,1
ɛ̃,630,1583,3115,1
ɛ̃,378,1066,2173,1
ɛ̃,971,2093,4345,1
ɛ̃,415,1045,2087,1
ɛ̃,267,1201,1970,1
ɛ̃,725,1509,3100,1
ɛ̃,686,1275,2660,1
ɛ̃,664,1217,3209,1
ɛ̃,341,1159,2387,1
ɛ̃,607,1261,2654,1
ɑ̃,450,1166,2960,1
ɑ̃,429,971,2784,1
ɑ̃,402,908,2972,1
ɑ̃,295,897,2298,1
ɑ̃,421,1057,2891,1
ɔ̃,555,1003,2750,1
ɔ̃,432,916,2923,1
ɔ̃,346,1107,2611,1
ɔ̃,285,1007,2910,1
ɔ̃,312,1213,3110,1
ɔ̃,441,1026,2748,1
ɔ̃,430,1110,2787,1
ɔ̃,395,1088,3007,1
ɔ̃,275,1006,2660,1
ɔ̃,289,1187,3062,1
ɑ̃,499,969,3009,1
ɑ̃,499,877,2630,1
ɑ̃,299,883,3154,1
ɑ̃,299,892,3468,1
ɑ̃,335,1188,2467,1
ɔ̃,435,1133,2279,1
ɔ̃,486,826,2466,1
ɔ̃,367,977,2598,1
ɔ̃,332,960,3276,1
ɔ̃,330,1092,2732,1
ɛ̃,625,1470,3257,1
ɛ̃,555,1277,3345,1
ɛ̃,472,1247,3103,1
ɛ̃,475,1175,3245,1
ɛ̃,346,1165,2565,1
ɔ̃,529,953,2889,1
ɔ̃,411,1124,2937,1
ɔ̃,372,1147,2917,1
ɔ̃,336,1089,2770,1
ɔ̃,287,1095,2612,1
ɛ̃,563,1834,2895,1
ɛ̃,627,1534,3165,1
ɛ̃,483,1247,3258,1
ɛ̃,332,1124,2151,1
ɛ̃,309,1134,2634,1
ɛ̃,706,1330,3086,1
ɛ̃,638,1248,3094,1
ɛ̃,475,1103,2383,1
ɛ̃,377,1101,2574,1
ɛ̃,285,1082,2521,1
ɑ̃,637,1126,2912,1
ɑ̃,847,971,2891,1
ɑ̃,840,1425,3422,1
ɑ̃,367,846,2549,1
ɑ̃,341,1068,2499,1
ɔ̃,367,1107,2637,1
ɔ̃,371,1105,3075,1
ɔ̃,327,1114,2994,1
ɔ̃,280,983,3300,1
ɔ̃,311,1201,2751,1
ɑ̃,501,1021,3205,1
ɑ̃,454,908,2444,1
ɑ̃,384,1049,2696,1
ɑ̃,270,820,2303,1
ɑ̃,322,962,2685,1
ɛ̃,458,2061,2827,1
ɛ̃,692,1554,3129,1
ɛ̃,633,1192,2811,1
ɛ̃,425,1161,3710,1
ɛ̃,635,1428,3075,1
ɑ̃,546,1200,3171,1
ɑ̃,823,1009,3459,1
ɑ̃,322,882,2698,1
ɑ̃,351,1161,3244,1
ɑ̃,373,1069,2574,1
ɑ̃,514,1183,3125,1
ɑ̃,743,1079,3517,1
ɑ̃,775,1859,3330,1
ɑ̃,401,906,2606,1
ɑ̃,367,1073,2616,1
ɔ̃,412,1060,3012,1
ɔ̃,413,880,3194,1
ɔ̃,347,1068,2944,1
ɔ̃,275,985,3001,1
ɔ̃,283,1078,2648,1
ɑ̃,603,1140,3257,1
ɑ̃,589,1004,2758,1
ɑ̃,493,945,2691,1
ɑ̃,336,933,3077,1
ɑ̃,319,941,2691,1
ɛ̃,494,1337,3013,1
ɛ̃,622,1346,3284,1
ɛ̃,642,1254,2905,1
ɛ̃,703,1234,3387,1
ɛ̃,420,1194,3503,1
ɑ̃,532,1109,3166,1
ɑ̃,590,1080,3382,1
ɑ̃,760,1230,3654,1
ɑ̃,335,826,2606,1
ɑ̃,345,938,2694,1
ɔ̃,452,1149,3180,1
ɔ̃,403,1025,2631,1
ɔ̃,408,1108,3457,1
ɔ̃,301,1109,3168,1
ɔ̃,276,1097,2941,1
ɛ̃,634,1358,3127,1
ɛ̃,672,1173,2908,1
ɛ̃,549,1124,3050,1
ɛ̃,862,1085,3088,1
ɛ̃,357,1110,2861,1
ɑ̃,535,1441,2996,1
ɑ̃,551,934,3332,1
ɑ̃,455,1045,2706,1
ɑ̃,349,994,2860,1
ɑ̃,393,1143,3014,1
ɔ̃,340,1078,2474,1
ɔ̃,567,2012,3304,1
ɔ̃,305,942,2718,1
ɔ̃,288,963,2647,1
ɔ̃,325,1061,2800,1
ɑ̃,622,1216,3041,1
ɑ̃,615,1018,3427,1
ɑ̃,579,1009,2806,1
ɑ̃,636,1157,3336,1
ɑ̃,278,855,2776,1
ɔ̃,457,1063,2895,1
ɔ̃,383,1097,2686,1
ɔ̃,308,1010,2704,1
ɔ̃,309,1122,2703,1
ɔ̃,351,1085,2832,1
ɔ̃,554,976,3201,1
ɔ̃,470,1100,3450,1
ɔ̃,358,1012,2703,1
ɔ̃,343,1003,2539,1
ɔ̃,433,997,2885,1
ɛ̃,559,1107,2152,1
ɛ̃,623,1137,2179,1
ɛ̃,520,1097,2899,1
ɛ̃,423,902,1541,1
ɛ̃,296,1290,3314,1
ɑ̃,424,1290,2807,1
ɑ̃,778,878,3275,1
ɑ̃,746,1034,3337,1
ɑ̃,697,1372,3450,1
ɑ̃,329,984,2682,1
ɔ̃,367,966,2719,1
ɔ̃,397,1308,3045,1
ɔ̃,377,1127,3312,1
ɔ̃,276,978,3146,1
ɔ̃,303,1123,2927,1
ɛ̃,660,1439,3133,1
ɛ̃,729,1358,3358,1
ɛ̃,670,1204,1958,1
ɛ̃,364,1138,2518,1
ɛ̃,608,1270,2852,1
ɛ̃,463,1327,3123,1
ɛ̃,724,1215,3051,1
ɛ̃,756,1268,3163,1
ɛ̃,276,1139,2286,1
ɛ̃,346,1183,2819,1
ɑ̃,572,1093,3438,1
ɑ̃,745,953,3461,1
ɑ̃,346,1045,3404,1
ɑ̃,313,818,2810,1
ɑ̃,328,915,2470,1
ɔ̃,487,969,2417,1
ɔ̃,423,1009,2622,1
ɔ̃,333,974,2869,1
ɔ̃,329,1009,2575,1
ɔ̃,371,1111,2541,1
ɛ̃,691,1283,3079,1
ɛ̃,744,1287,3233,1
ɛ̃,580,1181,1936,1
ɛ̃,668,1237,3231,1
ɛ̃,403,1306,3037,1
ɛ̃,592,1488,2981,1
ɛ̃,708,1294,3242,1
ɛ̃,656,1246,1764,1
ɛ̃,380,1095,1936,1
ɛ̃,265,1204,2435,1
ɛ̃,632,1449,1526,1
ɛ̃,613,1297,2275,1
ɛ̃,510,1162,2204,1
ɛ̃,379,1165,2559,1
ɛ̃,514,1227,2428,1
ɑ̃,575,1095,3132,1
ɑ̃,510,923,2627,1
ɑ̃,469,965,3026,1
ɑ̃,760,2617,3403,1
ɑ̃,479,1078,2910,1
ɔ̃,579,1065,2598,1
ɔ̃,384,1066,2563,1
ɔ̃,390,1181,2668,1
ɔ̃,311,1080,2695,1
ɔ̃,322,1362,3271,1
ɔ̃,487,820,2691,1
ɔ̃,372,1105,3048,1
ɔ̃,330,1112,2755,1
ɔ̃,298,1073,2701,1
ɔ̃,357,1074,2767,1
ɑ̃,535,1056,2946,1
ɑ̃,601,989,2840,1
ɑ̃,501,946,2484,1
ɑ̃,269,783,2593,1
ɑ̃,277,1345,2806,1
ɔ̃,488,1081,2598,1
ɔ̃,630,719,2674,1
ɔ̃,395,1146,2771,1
ɔ̃,347,1049,2740,1
ɔ̃,436,1016,2742,1
ɛ̃,583,1454,3293,1
ɛ̃,649,1342,3369,1
ɛ̃,651,1190,3531,1
ɛ̃,412,1120,2772,1
ɛ̃,592,1266,3274,1
ɔ̃,582,675,2840,1
ɔ̃,398,1103,2672,1
ɔ̃,391,1027,2813,1
ɔ̃,357,1078,2648,1
ɔ̃,409,1018,2678,1
ɛ̃,499,1848,2905,1
ɛ̃,670,1325,3201,1
ɛ̃,480,1141,2545,1
ɛ̃,490,1156,2953,1
ɛ̃,508,1289,2953,1
ɛ̃,652,1377,3027,1
ɛ̃,606,1209,3140,1
ɛ̃,592,1148,2819,1
ɛ̃,291,1023,2363,1
ɛ̃,279,1122,2875,1
ɑ̃,442,1166,2918,1
ɑ̃,597,1104,2929,1
ɑ̃,647,937,2786,1
ɑ̃,353,1007,2722,1
ɑ̃,324,1309,2767,1
ɔ̃,425,1047,2849,1
ɔ̃,423,1102,2968,1
ɔ̃,371,1123,2922,1
ɔ̃,309,1059,2571,1
ɔ̃,376,1091,2842,1
ɑ̃,519,1046,3077,1
ɑ̃,625,1843,3252,1
ɑ̃,520,834,2599,1
ɑ̃,311,904,2923,1
ɑ̃,284,1033,2731,1
ɛ̃,702,1747,2985,1
ɛ̃,762,1372,3194,1
ɛ̃,736,1264,3315,1
ɛ̃,434,1264,3353,1
ɛ̃,360,1277,2873,1
ɑ̃,465,1223,3119,1
ɑ̃,756,1113,3332,1
ɑ̃,773,2816,3513,1
ɑ̃,349,924,2630,1
ɑ̃,417,1151,2903,1
ɑ̃,533,1180,3119,1
ɑ̃,678,1086,3437,1
ɑ̃,431,736,2093,1
ɑ̃,322,938,2694,1
ɑ̃,321,1171,2673,1
ɔ̃,445,1118,3000,1
ɔ̃,453,1083,2861,1
ɔ̃,433,1136,2735,1
ɔ̃,360,1064,2849,1
ɔ̃,336,1138,2575,1
ɑ̃,581,1187,3117,1
ɑ̃,668,807,2848,1
ɑ̃,750,1642,3573,1
ɑ̃,536,1729,3254,1
ɑ̃,326,913,2747,1
ɛ̃,412,1304,3168,1
ɛ̃,572,1279,3272,1
ɛ̃,729,1254,3329,1
ɛ̃,593,1172,3316,1
ɛ̃,516,1242,3193,1
ɑ̃,593,1113,3181,1
ɑ̃,523,872,2538,1
ɑ̃,387,1062,2649,1
ɑ̃,307,1113,2511,1
ɑ̃,342,1169,2697,1
ɔ̃,452,1167,2987,1
ɔ̃,419,1035,2898,1
ɔ̃,342,1100,2547,1
ɔ̃,345,1084,3196,1
ɔ̃,375,1086,2696,1
ɛ̃,673,1368,3054,1
ɛ̃,702,1194,3190,1
ɛ̃,757,1174,3342,1
ɛ̃,608,1162,3166,1
ɛ̃,333,1181,2706,1
ɑ̃,531,1354,3043,1
ɑ̃,530,919,3360,1
ɑ̃,672,1041,3150,1
ɑ̃,620,1562,3199,1
ɑ̃,335,1277,2800,1
ɔ̃,360,976,2529,1
ɔ̃,390,887,2583,1
ɔ̃,332,1091,2804,1
ɔ̃,363,979,2602,1
ɔ̃,365,1004,2657,1
ɑ̃,560,1239,3068,1
ɑ̃,690,894,3551,1
ɑ̃,491,965,2670,1
ɑ̃,403,922,3378,1
ɑ̃,288,956,2687,1
ɔ̃,407,1173,3055,1
ɔ̃,547,972,2748,1
ɔ̃,416,1198,2853,1
ɔ̃,317,1120,2725,1
ɔ̃,377,1203,2614,1
ɔ̃,437,1135,3066,1
ɔ̃,546,998,2807,1
ɔ̃,364,1066,2632,1
ɔ̃,310,1043,2698,1
ɔ̃,405,1079,2773,1
ɛ̃,542,1515,3016,1
ɛ̃,538,1166,3158,1
ɛ̃,653,1203,3361,1
ɛ̃,352,1104,3258,1
ɛ̃,551,1233,3139,1
ɑ̃,526,1045,3014,1
ɑ̃,331,835,2747,1
ɑ̃,445,1026,3103,1
ɑ̃,226,828,2942,1
ɑ̃,332,1305,2822,1
ɔ̃,320,908,2673,1
ɔ̃,396,1098,2713,1
ɔ̃,350,1119,2721,1
ɔ̃,300,1109,2767,1
ɔ̃,349,1123,2481,1
ɛ̃,623,1389,3090,1
ɛ̃,777,1327,3422,1
ɛ̃,661,1140,1615,1
ɛ̃,416,1104,3155,1
ɛ̃,340,1131,2540,1
ɛ̃,641,1326,3175,1
ɛ̃,857,1332,3183,1
ɛ̃,722,1262,3372,1
ɛ̃,318,1123,2442,1
ɛ̃,337,1276,3101,1
ɑ̃,587,1054,3415,1
ɑ̃,732,1072,3540,1
ɑ̃,730,1311,3568,1
ɑ̃,365,1419,2986,1
ɑ̃,583,1104,3156,1
ɔ̃,455,954,2553,1
ɔ̃,368,955,2550,1
ɔ̃,374,959,2654,1
ɔ̃,336,1088,2466,1
ɔ̃,378,992,2570,1
ɛ̃,758,1279,3061,1
ɛ̃,651,1196,2076,1
ɛ̃,626,1177,3254,1
ɛ̃,495,1141,2939,1
ɛ̃,600,1189,2990,1
ɛ̃,597,1471,3043,1
ɛ̃,745,1279,3298,1
ɛ̃,423,1227,2319,1
ɛ̃,367,1146,3280,1
ɛ̃,557,1240,3003,1
ɛ̃,758,1537,2986,1
ɛ̃,859,1525,3183,1
ɛ̃,586,1273,2381,1
ɛ̃,705,1345,2596,1
ɛ̃,705,1345,2596,1
ɑ̃,577,1323,2874,1
ɑ̃,668,1031,2127,1
ɑ̃,678,1123,2200,1
ɑ̃,542,942,2120,1
ɑ̃,682,1090,2324,1
ɔ̃,489,1146,2439,1
ɔ̃,460,1085,2302,1
ɔ̃,469,1236,2461,1
ɔ̃,416,1249,2511,1
ɔ̃,453,1182,2416,1
ɔ̃,437,1025,2428,1
ɔ̃,455,1118,2273,1
ɔ̃,457,1257,2467,1
ɔ̃,445,1175,2371,1
ɔ̃,445,1175,2371,1
ɑ̃,599,1184,2908,1
ɑ̃,851,1061,2912,1
ɑ̃,483,947,2202,1
ɑ̃,749,786,2269,1
ɑ̃,346,1280,2311,1
ɔ̃,452,910,2320,1
ɔ̃,452,1246,2460,1
ɔ̃,426,1312,2442,1
ɔ̃,364,1246,2352,1
ɔ̃,337,1410,2315,1
ɛ̃,845,1574,3127,1
ɛ̃,875,1208,2512,1
ɛ̃,457,1203,2117,1
ɛ̃,450,1296,2183,1
ɛ̃,440,1326,2177,1
ɔ̃,425,1129,2638,1
ɔ̃,393,1201,2542,1
ɔ̃,471,1147,2454,1
ɔ̃,468,1334,2182,1
ɔ̃,331,1377,2367,1
ɛ̃,775,2155,2875,1
ɛ̃,779,1638,3092,1
ɛ̃,341,1314,2211,1
ɛ̃,391,1270,2124,1
ɛ̃,332,1329,2238,1
ɛ̃,809,1518,2986,1
ɛ̃,854,1266,1870,1
ɛ̃,486,1330,2099,1
ɛ̃,500,1189,2037,1
ɛ̃,663,1332,2368,1
ɑ̃,586,1118,2575,1
ɑ̃,640,984,2398,1
ɑ̃,590,1060,2128,1
ɑ̃,715,1059,2298,1
ɑ̃,306,1197,2624,1
ɔ̃,414,1242,2834,1
ɔ̃,369,1291,2405,1
ɔ̃,358,1197,2313,1
ɔ̃,348,1366,2314,1
ɔ̃,373,1282,2421,1
ɑ̃,586,1223,2791,1
ɑ̃,818,1031,1997,1
ɑ̃,851,1376,2394,1
ɑ̃,578,811,2222,1
ɑ̃,328,1326,2274,1
ɛ̃,669,2057,3038,1
ɛ̃,842,1607,3071,1
ɛ̃,483,1321,2097,1
ɛ̃,414,1378,1924,1
ɛ̃,551,1503,2413,1
ɑ̃,637,1251,3137,1
ɑ̃,630,973,2203,1
ɑ̃,743,1180,2463,1
ɑ̃,389,1031,2412,1
ɑ̃,530,1106,2487,1
ɑ̃,618,1260,3179,1
ɑ̃,688,1027,2145,1
ɑ̃,822,1398,2287,1
ɑ̃,485,921,1971,1
ɑ̃,311,1319,2954,1
ɔ̃,429,972,2890,1
ɔ̃,461,1018,2616,1
ɔ̃,417,1102,2219,1
ɔ̃,433,1035,2418,1
ɔ̃,433,1035,2418,1
ɑ̃,629,1416,3036,1
ɑ̃,666,1103,2266,1
ɑ̃,823,1888,3409,1
ɑ̃,714,1405,2365,1
ɑ̃,365,1251,2180,1
ɛ̃,498,1258,1919,1
ɛ̃,625,1164,1667,1
ɛ̃,397,1210,1991,1
ɛ̃,450,1158,1962,1
ɛ̃,390,1082,2263,1
ɑ̃,666,1267,2922,1
ɑ̃,677,1101,2491,1
ɑ̃,606,1115,2251,1
ɑ̃,570,1193,2165,1
ɑ̃,324,1180,2477,1
ɔ̃,433,1178,2139,1
ɔ̃,397,1146,2208,1
ɔ̃,374,1270,2278,1
ɔ̃,385,1186,2199,1
ɔ̃,385,1186,2199,1
ɛ̃,742,1470,2846,1
ɛ̃,861,1368,2860,1
ɛ̃,437,1198,1880,1
ɛ̃,379,1148,2002,1
ɛ̃,344,1446,2281,1
ɑ̃,566,1589,2979,1
ɑ̃,658,1175,3223,1
ɑ̃,462,945,1957,1
ɑ̃,408,993,1878,1
ɑ̃,333,1368,3280,1
ɔ̃,451,1040,2063,1
ɔ̃,417,1196,2490,1
ɔ̃,363,1204,2194,1
ɔ̃,339,1239,2137,1
ɔ̃,392,1210,2269,1
ɑ̃,677,1516,2888,1
ɑ̃,830,1236,2877,1
ɑ̃,701,1414,2842,1
ɑ̃,267,1224,2124,1
ɑ̃,273,1165,1959,1
ɔ̃,474,1114,2450,1
ɔ̃,448,1128,2360,1
ɔ̃,465,1283,2619,1
ɔ̃,516,1549,2685,1
ɔ̃,480,1227,2407,1
ɔ̃,463,1205,2688,1
ɔ̃,409,1180,2277,1
ɔ̃,512,1790,2855,1
ɔ̃,456,1358,2481,1
ɔ̃,456,1358,2481,1
ɛ̃,648,1749,3105,1
ɛ̃,820,1436,3074,1
ɛ̃,334,1168,1786,1
ɛ̃,356,1152,2052,1
ɛ̃,317,1418,2231,1
ɑ̃,529,1328,2822,1
ɑ̃,633,1172,3035,1
ɑ̃,532,1001,1402,1
ɑ̃,386,920,1974,1
ɑ̃,311,936,2168,1
ɔ̃,341,1154,2489,1
ɔ̃,318,1237,2253,1
ɔ̃,304,1350,2090,1
ɔ̃,319,1504,2115,1
ɔ̃,322,1325,2235,1
ɛ̃,764,1598,2917,1
ɛ̃,874,1420,3030,1
ɛ̃,318,1205,2153,1
ɛ̃,320,1142,2064,1
ɛ̃,314,1515,2147,1
ɛ̃,273,1234,2272,1
ɛ̃,341,1119,2119,1
ɛ̃,275,1089,2084,1
ɛ̃,331,1161,1927,1
