filename,speaker,task,clarity,ND,word,vowel,appendix,appendix_start,appendix_end,appendix_dur,freq_f1,amp_f1,width_f1,freq_f2,amp_f2,width_f2,freq_f3,amp_f3,width_f3,freq_h1,amp_h1,freq_h2,amp_h2,amp_h3,amp_p0,freq_p0,p0_id,p0prominence,a1p0_h1,a1p0_h2,a1p0_h3,a1p0,a1p0_compensated,freq_p1,amp_p1,a1p1,a1p1_compensated,a3p0,vwl_amp_rms,vwl_duration,timepoint,point_time,point_vwlpct,attempted_fix,status,errorflag,freq_a1,f0_pitch
ClaraG_lectureCl,ClaraG,lecture,clear,lo,cinquante,ɑ̃,n,425.6226598,425.6450308,0.022,491,56.29,487,954,49.27,252,2732,16.33,802,258,56.29,538,48.28,49.27,56.29,258,H1,8.02,0,8.01,7.01612,0,2.20623,861,38.77,17.52,21.26521,-39.9604,0.1466647504,158,1,700.137046,6.34,None,Auto,None,258,267
ClaraG_lectureCl,ClaraG,lecture,clear,hi,marron,ɔ̃,c,432.660904,432.723896,0.063,304,53.94,116,1060,30.53,254,2737,7.58,718,258,53.94,495,42.35,29.73,53.94,258,H1,11.59,0,11.59,24.21156,0,3.35753,991,30.53,23.41,27.34944,-46.35547,0.2316193794,207,1,707.831681,4.84,None,Auto,None,258,248
ClaraG_lectureCl,ClaraG,lecture,clear,hi,couvent,ɑ̃,n,435.141027,435.1651642,0.024,492,52.39,188,1131,45.02,113,2091,14.06,1251,237,52.56,452,52.39,45.62,52.56,237,H1,0.17,-0.17,0,6.76844,-0.17,2.13173,904,43.4,8.99,12.10854,-38.5019,0.1375259918,189,1,711.91096,5.28,None,Auto,None,452,226
ClaraG_lectureCl,ClaraG,lecture,clear,hi,etang,ɑ̃,c,440.0912572,440.1389428,0.048,719,51.35,173,1572,37.84,185,3362,25.21,282,258,54.12,495,51.35,51.19,54.12,258,H1,2.77,-2.77,0,0.15588,-2.77,-0.60259,991,42,9.35,12.06644,-28.90965,0.1633694948,141,1,728.241181,7.07,None,Auto,None,495,249
ClaraG_lectureCl,ClaraG,lecture,clear,hi,parrain,ɛ̃,n,449.9024116,449.9812988,0.079,873,39.42,672,1336,35.44,244,3414,16.6,342,237,52.47,452,37.06,33.51,52.47,237,H1,15.4,-13.05,2.36,5.90822,-13.05,-10.96942,904,39.42,0,3.21968,-35.86812,0.2455884244,171,1,736.600931,5.86,None,Auto,None,904,227
ClaraG_lectureCl,ClaraG,lecture,clear,lo,ruban,ɑ̃,c,454.4472095,454.5096128,0.062,371,49.29,172,1282,32.95,91,2783,14.44,275,215,49.29,452,44.29,26.51,49.29,215,H1,5,0,5,22.78109,0,2.40361,883,30.72,18.57,20.68531,-34.85042,0.1482701968,164,1,745.055855,6.11,None,Auto,None,215,224
ClaraG_lectureCl,ClaraG,lecture,clear,hi,macon,ɔ̃,n,459.0759751,459.1466204,0.071,339,56.09,183,975,39.74,243,2749,17.01,308,237,56.09,474,46.25,39.74,56.09,237,H1,9.84,0,9.84,16.35434,0,2.60222,947,33.8,22.29,26.45903,-39.08428,0.1578837393,164,1,753.247551,6.11,None,Auto,None,237,243
ClaraG_lectureCl,ClaraG,lecture,clear,lo,donjon,ɔ̃,c,465.0642116,465.1401553,0.076,427,57.27,169,1227,36.44,297,2036,19.95,1308,237,57.27,452,53.32,44.07,57.27,237,H1,3.95,0,3.95,13.19888,0,2.39715,926,40.58,16.69,19.07672,-37.32173,0.1558671255,143,1,779.242038,6.98,None,Auto,None,237,230
ClaraG_lectureCl,ClaraG,lecture,clear,hi,savant,ɑ̃,c,478.6864859,478.7176876,0.031,571,53.81,253,1153,46.42,217,2715,20.2,818,215,55.64,452,53.81,52.14,55.64,215,H1,1.83,-1.83,0,1.67323,-1.83,0.34225,883,47.19,6.62,9.5749,-35.43667,0.2305043017,156,1,826.926752,6.41,None,Auto,None,452,223
Emre_lecture_11025,Emre,lecture,normal,lo,servante,ɑ̃,c,504.1828432,504.2440691,0.061,531,50.53,179,1005,47.31,78,2399,26.87,101,108,46.03,215,46.1,41.3,46.1,215,H2,2.44,4.5,4.43,9.23,4.43,6.65302,991,47.31,3.22,15.84097,-19.22527,0.0922693303,108,1,14.208245,9.25,None,Auto,None,452,111
Emre_lecture_11025,Emre,lecture,normal,lo,diamant,ɑ̃,n,13.01219418,13.03868617,0.026,319,49.15,1740,804,52.38,89,2156,22.19,909,108,47.43,237,49.15,42.56,49.15,237,H2,4.16,1.72,0,6.59165,0,2.04579,904,46.78,2.37,6.39203,-26.96097,0.1572857335,101,1,35.343026,9.93,None,Auto,None,237,114
Emre_lecture_11025,Emre,lecture,normal,lo,refrain,ɛ̃,n,33.17055525,33.23707958,0.067,786,47.66,428,1297,45.61,278,2556,26.06,635,129,47.41,258,45.08,40.9,47.41,129,H1,2.33,0.25,2.58,6.76066,0.25,2.28168,991,41.06,6.6,10.05907,-21.35094,0.1201880344,118,1,41.230259,8.48,None,Auto,None,754,116
Emre_lecture_11025,Emre,lecture,normal,hi,coton,ɔ̃,c,38.81476192,38.87010074,0.055,487,46.88,510,1133,36.9,522,2665,20.81,481,129,45.42,258,45.87,46.88,45.87,258,H2,-0.27,1.46,1.01,0.00496,1.01,3.17583,1034,33.84,13.04,15.58203,-25.06472,0.0928765978,114,1,44.194912,8.78,None,Auto,None,388,126
Emre_lecture_11025,Emre,lecture,normal,hi,savon,ɔ̃,c,41.49010899,41.56958496,0.079,548,48.86,134,2098,18.75,1161,2650,11.49,1175,129,45.91,237,47.74,41.52,47.74,237,H2,4.03,2.95,1.12,7.34436,1.12,3.34638,861,29.86,19,20.82478,-36.24842,0.1217083507,117,1,65.069704,8.54,None,Auto,None,495,121
Emre_lecture_11025,Emre,lecture,normal,hi,divan,ɑ̃,n,60.53313807,60.58788818,0.055,458,51.02,252,1115,44.57,125,2507,27.32,210,129,47.94,280,49.54,51.02,49.54,280,H2,0.06,3.08,1.48,0.00075,1.48,3.92885,947,37.21,13.81,17.50493,-22.22186,0.0971532289,130,1,74.149087,7.72,None,Auto,None,409,135
Emre_lecture_11025,Emre,lecture,normal,hi,bouquin,ɛ̃,n,68.24153486,68.28509946,0.044,413,52.81,178,2010,41.45,201,2839,39.41,243,151,48.45,301,52.81,50.92,52.81,301,H2,3.17,4.36,0,1.88995,0,2.7578,969,27.39,25.42,26.94749,-13.40094,0.1029076937,143,1,77.297604,7.01,None,Auto,None,301,122
Emre_lecture_11025,Emre,lecture,normal,lo,citron,ɔ̃,n,70.97369277,71.03020901,0.057,529,45.54,200,2232,27.87,400,2884,26.01,465,129,47.7,258,47.86,45.73,47.86,258,H2,1.15,-2.16,-2.32,-0.19446,-2.32,-0.04174,861,24.73,20.81,22.57833,-21.84907,0.0600776683,104,1,88.764683,9.62,None,Auto,None,517,127
Emre_lecture_11025,Emre,lecture,normal,hi,entente,ɑ̃,n,81.79574192,81.84578235,0.05,588,54.03,224,1245,41.13,323,2866,33.74,187,129,48.07,258,47.29,46.45,48.07,129,H1,0.77,5.96,6.74,7.58159,5.96,8.01528,969,39.37,14.66,17.45758,-14.33045,0.104384638,98,1,94.100171,10.23,None,Auto,None,538,120
Emre_lecture_11025,Emre,lecture,normal,hi,poussin,ɛ̃,n,86.97171824,86.99762152,0.026,551,46.11,162,1474,39.3,119,2949,31.71,280,151,46.33,280,46.64,44.61,46.64,280,H2,1.17,-0.22,-0.53,1.49759,-0.53,1.81993,861,31.35,14.76,16.95914,-14.92739,0.0660943926,105,1,125.941401,9.54,None,Auto,None,560,138
Emre_lecture_11025,Emre,lecture,normal,lo,voisin,ɛ̃,n,122.1282268,122.1759123,0.048,547,47.41,147,1322,41.8,69,3272,18.92,765,129,48.01,237,48.33,41.37,48.33,237,H2,3.64,-0.6,-0.92,6.03829,-0.92,1.32705,861,34.19,13.22,15.62347,-29.4085,0.1286938529,153,1,167.068096,6.52,None,Auto,None,495,123
Emre_lecture_11025,Emre,lecture,normal,lo,plafond,ɔ̃,n,165.1683258,165.2242534,0.056,477,43.66,282,740,35.53,679,2245,11.65,423,129,47.14,258,45.09,43.66,47.14,129,H1,2.05,-3.48,-1.43,-0.00457,-3.48,-1.40448,883,28.48,15.18,16.68582,-35.48651,0.0848331408,87,1,218.281845,11.43,None,Auto,None,409,139
Emre_lecture_11025,Emre,lecture,normal,hi,montant,ɑ̃,n,216.7660288,216.8313757,0.065,566,50.43,298,1374,41.33,278,2873,36.82,168,151,46.48,301,46.36,50.43,46.48,151,H1,0.12,3.95,4.07,0.00084,3.95,6.02279,1012,39.62,10.81,13.32768,-9.65668,0.1299517366,105,1,251.631877,9.54,None,Auto,None,452,138
Emre_lecture_11025,Emre,lecture,normal,hi,machin,ɛ̃,n,247.3982105,247.4464848,0.048,647,43.86,222,1454,40.85,160,2963,36.58,242,151,45.73,280,44.82,40.82,45.73,151,H1,0.91,-1.87,-0.96,3.04434,-1.87,0.1931,926,37.52,6.34,8.91802,-9.15314,0.1094690452,117,1,271.038018,8.57,None,Auto,None,668,126
Emre_lecture_11025,Emre,lecture,normal,hi,bouchon,ɔ̃,n,266.987617,267.1253753,0.138,638,44.02,386,1826,13.6,938,2928,21.53,519,129,45.17,258,47.71,47.91,47.71,258,H2,1.17,-1.15,-3.69,-3.88712,-3.69,-1.53596,904,40.01,4.01,6.11861,-26.17669,0.0788832564,95,1,281.602515,10.54,None,Auto,None,538,131
Emre_lecture_11025,Emre,lecture,normal,lo,sultan,ɑ̃,n,278.8020517,278.8414954,0.039,527,50.86,249,1361,40.13,240,2895,32.83,202,129,47.48,409,47.11,50.86,47.48,129,H1,1.13,3.38,3.75,0.00178,3.38,5.4419,926,33.92,16.94,19.22894,-14.65129,0.0879498984,120,1,284.53237,8.33,None,Auto,HarmDev,517,165
Emre_lecture_11025,Emre,lecture,normal,lo,buisson,ɔ̃,n,281.8209049,281.8780098,0.057,458,42.65,360,1116,33.42,335,3078,16.7,396,129,47.42,280,45.96,42.55,47.42,129,H1,1.46,-4.77,-3.31,0.10298,-4.77,-2.70564,1034,32.43,10.22,13.65848,-30.71573,0.0701700051,117,1,307.873394,8.54,None,Auto,None,517,126
Emre_lecture_11025,Emre,lecture,normal,lo,soupcon,ɔ̃,n,304.3768399,304.4227593,0.046,484,45.12,482,1148,34.77,442,2839,24.28,471,151,46.21,280,46.69,45.12,46.69,280,H2,1.03,-1.09,-1.57,0.00174,-1.57,0.64165,969,35.22,9.9,12.52237,-22.40693,0.0807690062,80,1,310.751608,12.56,None,Auto,None,409,141
Emre_lecture_11025,Emre,lecture,normal,lo,beguin,ɛ̃,n,307.1578087,307.232575,0.075,408,50.93,83,1923,24.3,597,2609,26.93,449,151,48.32,323,50.93,47.91,50.93,323,H2,2.81,2.61,0,3.01964,0,3.45905,904,27.04,23.89,25.4019,-24.00296,0.1082240193,143,1,330.05429,6.99,None,Auto,None,323,158
Emre_lecture_11025,Emre,lecture,normal,hi,satin,ɛ̃,n,329.7402382,329.7796818,0.039,675,45.11,183,1427,43.32,111,3039,31.29,363,129,45.59,258,45.91,42.15,45.91,258,H2,2.05,-0.48,-0.8,2.96395,-0.8,1.39294,861,39.65,5.46,8.48102,-14.61989,0.0873846219,91,1,332.430298,11.02,None,Auto,None,646,117
Emre_lecture_11025,Emre,lecture,normal,lo,cadence,ɑ̃,n,332.6978607,332.7643851,0.067,486,46.48,81,1472,33.3,92,2923,25.64,187,129,43.58,258,44.67,42.64,44.67,258,H2,1.56,2.9,1.81,3.8369,1.81,4.21997,883,29.79,16.69,18.68318,-19.02686,0.0795833386,120,1,362.668962,8.36,None,Auto,None,517,129
Emre_lecture_11025,Emre,lecture,normal,lo,festin,ɛ̃,n,365.7663919,365.7940613,0.028,600,48.79,131,1415,41.34,89,3003,27.33,399,129,44.49,258,43.37,39.1,44.49,129,H1,1.13,4.3,5.42,9.69317,4.3,6.35495,1034,31.58,17.21,19.84963,-17.16069,0.0686003395,109,1,370.886878,9.15,None,Auto,None,517,132
Emre_lecture_11025,Emre,lecture,normal,hi,talon,ɔ̃,n,374.1645942,374.242304,0.078,425,46.39,194,1221,38.72,88,2413,17.91,286,129,47.99,258,49.41,46.39,49.41,258,H2,2.22,-1.6,-3.02,0.00289,-3.02,-0.54679,1012,33.34,13.05,16.40451,-31.50348,0.1219885916,99,1,445.602116,10.14,None,Auto,None,388,127
Emre_lecture_11025,Emre,lecture,normal,hi,patins,ɛ̃,c,451.0657657,451.1470079,0.081,660,47.6,167,1427,44.1,93,2894,36.12,394,129,47.11,258,47.16,44.02,47.16,258,H2,1.6,0.49,0.44,3.58297,0.44,2.64327,883,36.66,10.94,13.75521,-11.03774,0.0992989228,110,1,450.884894,9.08,None,Auto,None,538,123
Emre_lecture_11025,Emre,lecture,normal,lo,frangin,ɛ̃,n,456.8275671,456.8976237,0.07,540,42.24,546,1342,40.14,229,2903,35.34,206,151,47.6,301,43.94,42.24,47.6,151,H1,3.66,-5.36,-1.7,0.00296,-5.36,-3.31054,904,31.69,10.55,12.87896,-12.26262,0.1036030922,106,1,453.684872,9.47,None,Auto,None,452,150
Emre_lecture_11025,Emre,lecture,normal,lo,vaccin,ɛ̃,c,459.7189689,459.8172836,0.098,609,49.89,184,1340,42.23,128,2744,21.19,1079,151,46.22,280,46.34,44.96,46.34,280,H2,0.75,3.67,3.55,4.93327,3.55,5.83804,861,36.83,13.06,15.71082,-25.15188,0.1413315834,103,1,477.970511,9.75,None,Auto,None,560,127
Emre_lecture_11025,Emre,lecture,normal,lo,bouton,ɔ̃,n,481.6636687,481.7767012,0.113,382,48.74,574,1073,35.67,368,2764,19.76,369,172,47.44,323,48.74,42.07,48.74,323,H2,3.99,1.3,0,6.6731,0,2.11404,947,35.67,13.07,15.95501,-28.97522,0.0816780679,142,1,486.898819,7.04,None,Auto,None,323,160
Emre_lecture_11025,Emre,lecture,normal,lo,cinquante,ɑ̃,n,490.7324647,490.8054649,0.073,532,50.28,168,1178,43.4,165,2260,31.38,122,151,46.93,301,47.01,50.28,47.01,301,H2,-1.6,3.35,3.27,-0.00234,3.27,5.74895,861,40.3,9.98,12.67601,-15.63454,0.0945982008,99,1,489.625875,10.14,None,Auto,None,452,132
Emre_lecture_11025,Emre,lecture,normal,hi,marron,ɔ̃,n,493.6966028,493.7272158,0.031,547,47.96,213,2298,23.32,551,3045,19.94,669,151,48.77,301,47.08,47.96,48.77,151,H1,1.68,-0.81,0.88,0.00197,-0.81,1.26681,904,27.75,20.21,21.95517,-28.82815,0.1516453654,122,1,494.588941,8.19,None,Auto,None,452,149
Emre_lecture_11025,Emre,lecture,normal,hi,couvent,ɑ̃,n,499.3911195,499.4835471,0.092,464,48.08,336,998,47.04,72,2737,23.98,266,151,45.33,301,48.53,48.08,48.53,301,H2,1.83,2.75,-0.45,0.00384,-0.45,1.9783,1012,47.04,1.04,14.08906,-24.55232,0.0937458122,132,1,497.505066,7.56,None,Auto,None,452,144
Emre_lecture_11025,Emre,lecture,normal,hi,etang,ɑ̃,n,502.3348167,502.3895668,0.055,501,51.57,197,1473,41.28,170,2812,33.9,212,151,48.23,301,48.49,48.9,48.49,301,H2,-1.42,3.34,3.08,2.67033,3.08,5.56925,883,36.82,14.75,16.77616,-14.58929,0.1051589577,117,1,508.195974,8.53,None,Auto,None,474,129
Emre_lecture_11025,Emre,lecture,normal,hi,parrain,ɛ̃,n,513.5534624,513.6046803,0.051,668,38.8,322,1243,38.72,131,2397,17.72,341,129,44.07,258,40.11,36.7,44.07,129,H1,3.96,-5.27,-1.31,2.10184,-5.27,-3.22694,926,35.41,3.39,6.56506,-26.35348,0.1107192613,147,1,513.314588,6.8,None,Auto,None,646,130
Emre_lecture_11025,Emre,lecture,normal,lo,ruban,ɑ̃,n,519.9278823,519.9838099,0.056,450,54.2,118,985,47.5,59,2533,26.31,111,151,47.89,280,50.21,54.2,50.21,280,H2,-0.83,6.31,3.99,-0.00433,3.99,6.64104,991,47.5,6.7,23.39643,-23.89957,0.1170674297,143,1,518.306459,6.99,None,Auto,None,431,142
Emre_lecture_11025,Emre,lecture,normal,hi,macon,ɔ̃,n,525.9302233,526.0267719,0.097,754,42.84,171,2144,20.62,756,3335,24.16,353,151,47.3,301,45.54,43.2,47.3,151,H1,1.77,-4.46,-2.7,-0.35933,-4.46,-2.41539,861,42.84,0,3.77804,-23.14487,0.1123443626,99,1,523.286522,10.09,None,Auto,None,861,143
Emre_lecture_11025,Emre,lecture,normal,lo,donjon,ɔ̃,n,531.8274096,531.8809823,0.054,363,46.5,291,1266,36.24,123,2159,23.22,390,151,46.15,301,46.5,41.83,46.5,301,H2,2.51,0.35,0,4.66704,0,2.4827,861,30.58,15.92,18.00121,-23.2814,0.1339647492,130,1,538.178989,7.7,HighF1Corrected,Auto,None,301,143
Emre_lecture_11025,Emre,lecture,normal,hi,savant,ɑ̃,n,549.5450998,549.6840355,0.139,477,44.08,621,949,41.25,204,2434,21.19,191,129,45.87,258,44.09,44.08,45.87,129,H1,1.79,-1.79,-0.01,0.00349,-1.79,0.24825,904,41.25,2.83,7.66923,-24.67505,0.1173223161,126,1,572.560662,7.91,None,Auto,None,388,128
Emre_lectureCS_11025,Emre,lecture,clear,lo,servante,ɑ̃,c,582.6377625,582.6872142,0.049,512,49.32,325,964,47.27,153,2536,25.05,206,151,50.26,301,49.78,48.44,50.26,151,H1,0.48,-0.94,-0.46,0.87603,-0.94,1.15226,861,47.27,2.05,6.57768,-25.21219,0.1421952244,122,1,12.899054,8.18,None,Auto,None,581,144
Emre_lectureCS_11025,Emre,lecture,clear,lo,diamant,ɑ̃,n,14.30615652,14.33140069,0.025,594,56.51,480,831,57.99,138,2220,23.13,503,129,52.89,280,53.83,51.09,53.83,280,H2,1.84,3.62,2.68,5.41798,2.68,4.95063,861,51.27,5.24,11.50235,-30.70072,0.2357992751,88,1,33.092788,11.37,None,Auto,None,560,137
Emre_lectureCS_11025,Emre,lecture,clear,lo,refrain,ɛ̃,n,35.43393241,35.46356687,0.03,608,47.45,274,1319,44.92,167,2333,31.9,300,151,52.4,301,46.92,45.84,52.4,151,H1,5.49,-4.95,0.53,1.60624,-4.95,-2.88125,1034,38.33,9.12,12.14273,-20.50006,0.2183364444,100,1,38.724385,9.98,None,Auto,None,603,147
Emre_lectureCS_11025,Emre,lecture,clear,hi,coton,ɔ̃,c,41.33824246,41.38182935,0.044,465,53.64,350,1134,38.87,532,2519,29.21,313,151,52.54,301,53.92,53.64,53.92,301,H2,0.83,1.1,-0.28,0.002,-0.28,2.09298,861,39.19,14.45,16.6431,-24.70917,0.1509128114,73,1,41.426179,13.66,None,Auto,None,452,147
Emre_lectureCS_11025,Emre,lecture,clear,hi,savon,ɔ̃,c,44.29895921,44.32804488,0.029,717,42.96,241,2443,22.39,373,3608,19.51,285,151,49.68,280,47.85,45.29,49.68,151,H1,1.82,-6.72,-4.89,-2.32948,-6.72,-4.6738,861,36.1,6.86,9.77279,-30.17174,0.1886082947,108,1,60.433962,9.23,None,Auto,None,689,140
Emre_lectureCS_11025,Emre,lecture,clear,hi,divan,ɑ̃,n,65.17704739,65.20229156,0.025,300,54.5,542,1106,44.52,170,2488,23.08,465,151,54.5,323,51.55,46.63,54.5,151,H1,2.96,0,2.95,7.86569,0,2.02327,969,37.25,17.25,21.09753,-31.42366,0.1812144132,113,1,68.13755,8.83,None,Auto,None,151,163
Emre_lectureCS_11025,Emre,lecture,clear,hi,bouquin,ɛ̃,n,74.26862101,74.35536361,0.087,394,59.24,80,1992,42.8,167,2765,40.75,329,172,53.11,345,59.24,47.98,59.24,345,H2,8.69,6.13,0,11.25696,0,4.39699,1012,28.53,30.71,32.23425,-18.49434,0.1446493669,105,1,70.878712,9.55,None,Auto,None,345,171
Emre_lectureCS_11025,Emre,lecture,clear,lo,citron,ɔ̃,none,0,0,0,485,53.41,186,2298,32.65,440,2909,32.35,388,151,55.47,301,53.65,53.41,55.47,151,H1,1.82,-2.06,-0.24,-0.00483,-2.06,0.03876,861,35.63,17.78,19.40325,-23.11877,0.1153242794,66,1,81.739408,15.09,None,Auto,None,452,149
Emre_lectureCS_11025,Emre,lecture,clear,hi,entente,ɑ̃,n,88.85829225,88.88353642,0.025,557,57.16,264,1272,45.44,424,2746,39.22,252,151,56.2,301,53.98,53.48,56.2,151,H1,2.22,0.96,3.18,3.6819,0.96,3.03889,904,45.66,11.5,13.89337,-16.97822,0.2132199809,110,1,86.87186,9.11,None,Auto,None,495,128
Emre_lectureCS_11025,Emre,lecture,clear,hi,poussin,ɛ̃,n,94.18849061,94.22855201,0.04,553,52.92,130,1519,46.38,85,3077,32.43,284,151,53.09,323,53.46,52.92,53.46,323,H2,0.46,-0.17,-0.54,0.00496,-0.54,1.98446,861,32.67,20.25,22.41544,-21.03455,0.1285116856,99,1,122.038824,10.06,None,Auto,None,495,156
Emre_lectureCS_11025,Emre,lecture,clear,lo,voisin,ɛ̃,c,126.0359715,126.0699963,0.034,435,51.54,138,1442,42.8,76,3064,28.43,282,151,53.17,301,51.54,51.39,53.17,151,H1,1.63,-1.63,0,0.14659,-1.63,0.50629,861,34.78,16.76,18.65714,-24.73768,0.2463930685,163,1,165.015574,6.15,None,Auto,None,301,146
Emre_lectureCS_11025,Emre,lecture,clear,lo,plafond,ɔ̃,none,0,0,0,585,48.95,244,2122,19.95,1357,2925,18.56,1416,151,52.88,323,53.16,48.95,53.16,323,H2,2.24,-3.93,-4.21,-0.00477,-4.21,-1.84388,947,33.45,15.5,17.2711,-34.59672,0.1653631657,80,1,216.696122,12.43,None,Auto,None,474,156
Emre_lectureCS_11025,Emre,lecture,clear,hi,montant,ɑ̃,c,218.3600697,218.3847651,0.025,531,54.26,301,1271,43.89,211,3017,33.47,316,194,52.03,388,54.26,50.02,52.03,194,H1,3.24,2.23,0,4.24117,2.23,4.36815,947,39.56,14.7,17.31125,-18.56305,0.1986221135,116,1,247.29152,8.6,None,Auto,None,388,190
Emre_lectureCS_11025,Emre,lecture,clear,hi,machin,ɛ̃,c,251.7264475,251.7698016,0.043,616,55.69,118,1526,47.51,80,2966,41.48,297,151,53.3,301,51.39,51.72,53.3,151,H1,1.91,2.39,4.3,3.96799,2.39,4.46182,926,39.2,16.49,18.8581,-11.8223,0.2349820592,118,1,266.878718,8.45,None,Auto,None,624,156
Emre_lectureCS_11025,Emre,lecture,clear,hi,bouchon,ɔ̃,c,271.1440582,271.1852172,0.041,493,55.46,510,1100,44.27,386,2791,24.73,352,172,51.68,366,55.46,47.19,51.68,172,H1,6.03,3.78,0,8.26714,3.78,5.85793,883,41.89,13.57,16.19726,-26.94649,0.1262299478,108,1,278.704402,9.29,None,Auto,None,366,179
Emre_lectureCS_11025,Emre,lecture,clear,lo,sultan,ɑ̃,c,281.6871963,281.7278065,0.041,490,57.79,97,1279,44.47,124,2814,33.16,220,151,52.51,301,53.61,57.79,53.61,301,H2,-1.53,5.28,4.18,0.00458,4.18,6.80682,991,40.92,16.87,19.64278,-20.45062,0.1234986081,98,1,281.732327,10.23,None,Auto,None,474,145
Emre_lectureCS_11025,Emre,lecture,clear,lo,buisson,ɔ̃,n,284.6417066,284.6570726,0.015,450,58.37,251,1356,37.71,544,3055,34.02,275,194,54.98,388,58.37,45.31,54.98,194,H1,8.22,3.39,0,13.05627,3.39,5.57509,969,41.23,17.14,19.15475,-20.95735,0.1690973631,116,1,304.27115,8.66,None,Auto,None,388,193
Emre_lectureCS_11025,Emre,lecture,clear,lo,soupcon,ɔ̃,c,307.980738,308.01147,0.031,491,54.04,415,1173,41.18,831,2588,29.71,417,172,54.86,323,56.38,51.96,56.38,323,H2,2.97,-0.82,-2.34,2.07586,-2.34,-0.01837,926,36.52,17.52,19.4295,-26.67145,0.1502323983,88,1,307.079168,11.33,None,Auto,None,345,159
Emre_lectureCS_11025,Emre,lecture,clear,lo,beguin,ɛ̃,c,310.8215226,310.8659742,0.044,357,59.21,37,2178,31.82,325,2902,31.27,589,172,54.03,345,59.21,40.12,59.21,345,H2,12.14,5.18,0,19.09255,0,9.27625,1012,25.62,33.59,35.00112,-27.9432,0.2369274694,149,1,329.60174,6.7,None,Auto,None,345,174
Emre_lectureCS_11025,Emre,lecture,clear,hi,satin,ɛ̃,none,0,0,0,617,55.88,145,1463,49.69,87,2991,35.73,264,151,52.64,323,51.57,52.84,52.64,151,H1,1.07,3.24,4.31,3.03935,3.24,5.3116,947,40.7,15.18,17.62641,-16.90739,0.1900303852,75,1,332.633196,13.39,None,Auto,None,646,159
Emre_lectureCS_11025,Emre,lecture,clear,lo,cadence,ɑ̃,none,0,0,0,476,58.96,71,1411,41.87,110,2918,29.95,370,151,53.32,301,54.8,58.96,54.8,301,H2,-1.33,5.64,4.16,0.00168,4.16,6.84848,926,38.69,20.27,22.37794,-24.84679,0.1873960149,203,1,365.573792,4.92,None,Auto,None,474,156
Emre_lectureCS_11025,Emre,lecture,clear,lo,festin,ɛ̃,n,362.7786407,362.8335193,0.055,611,58.59,105,1447,51.72,84,2765,32.45,955,151,53.38,323,53.67,51.99,53.67,323,H2,0.99,5.21,4.92,6.60184,4.92,7.34586,926,40.27,18.32,20.77417,-21.22432,0.1820865792,94,1,374.080227,10.63,None,Auto,None,624,155
Emre_lectureCS_11025,Emre,lecture,clear,hi,talon,ɔ̃,c,370.9864608,371.0199368,0.033,479,53.28,233,1095,26.56,1196,2180,16.31,2329,172,54.56,323,53.28,49.27,54.56,172,H1,1.29,-1.28,0,4.00743,-1.28,0.84923,861,30.11,23.17,24.80716,-38.25405,0.2857797755,105,1,450.970531,9.51,None,Auto,None,323,166
Emre_lectureCS_11025,Emre,lecture,clear,hi,patins,ɛ̃,c,445.6907592,445.7291742,0.038,643,55.12,132,1467,51.51,59,3035,33.35,316,172,51.72,323,51.79,52.15,51.79,323,H2,-0.15,3.4,3.33,2.97094,3.33,5.70214,861,34.68,20.44,23.17826,-18.44322,0.1779687001,107,1,456.730919,9.36,None,Auto,None,668,166
Emre_lectureCS_11025,Emre,lecture,clear,lo,frangin,ɛ̃,n,450.985439,451.0117807,0.026,465,48.13,429,1435,43.45,137,2868,36.04,111,151,50.37,301,48.23,48.13,50.37,151,H1,2.14,-2.24,-0.1,-0.00479,-2.24,-0.1717,861,35.36,12.77,14.75809,-14.33373,0.145000787,110,1,459.619111,9.11,None,Auto,None,431,143
Emre_lectureCS_11025,Emre,lecture,clear,lo,vaccin,ɛ̃,none,0,0,0,523,47.37,223,1352,41.18,141,2508,20.05,1233,151,51.31,301,49.64,47.37,51.31,151,H1,1.67,-3.94,-2.27,-0.00374,-3.94,-1.84967,926,33.84,13.53,15.86385,-31.26241,0.213058918,82,1,481.591966,12.24,None,Auto,None,474,154
Emre_lectureCS_11025,Emre,lecture,clear,lo,bouton,ɔ̃,c,478.062326,478.1012898,0.039,403,60.06,284,958,48.16,219,2873,18.98,755,172,52.22,366,60.06,42.19,52.22,172,H1,12.86,7.84,0,17.86749,7.84,10.00895,883,48.16,11.9,15.97588,-33.23621,0.1500971486,110,1,490.632607,9.11,None,Auto,None,366,179
Emre_lectureCS_11025,Emre,lecture,clear,lo,cinquante,ɑ̃,n,487.030719,487.0740732,0.043,517,57.06,144,1062,48.39,114,2266,27.62,210,151,51.95,323,53.29,57.06,53.29,323,H2,-1.21,5.11,3.77,-0.00008,3.77,6.4316,947,48.39,8.67,13.47716,-25.66615,0.1512703641,128,1,493.578838,7.82,None,Auto,None,495,159
Emre_lectureCS_11025,Emre,lecture,clear,hi,marron,ɔ̃,n,489.7151872,489.749212,0.034,444,52.86,170,2383,20.17,1489,2616,20.17,669,172,53.06,345,52.86,48.26,53.06,172,H1,0.2,-0.2,0,4.59559,-0.2,1.95701,861,28.46,24.4,25.87314,-32.88784,0.2268296901,118,1,499.28381,8.51,None,Auto,None,345,167
