vowelSAMPA,F1_Hz,F2_Hz,F3_Hz,target
2,335.6666667,1620.666667,2432,0
2,343.3333333,1496.333333,2518.333333,0
9,540.6666667,1356.333333,2557,0
E~,610,1270.666667,2397.666667,1
O~,682.6666667,1786,2923.666667,1
3,522.3333333,2044.666667,2979.333333,0
i,267.6666667,2110.333333,3465.666667,0
O~,397.3333333,1112,2423,1
9,498,1527,2623.333333,0
a~,650.3333333,1465,2997.333333,1
o,377.6666667,854,2646.666667,0
a,725,1359,2740.666667,0
2,334.6666667,1601.333333,2469.333333,0
9,503.6666667,1511.333333,2551.666667,0
3,549.3333333,1906,2706.333333,0
E~,570.3333333,1197.666667,2173.666667,1
i,272.3333333,2177.666667,3333.333333,0
e,327.6666667,2125.666667,2822.666667,0
E~,557.6666667,1250.333333,2023,1
e,326,2134.666667,2894.333333,0
o,377.3333333,917.6666667,2596,0
e,344.3333333,2202,2883,0
E~,731,1535,3015.666667,1
e,400.3333333,2170.666667,2882.666667,0
o,359.6666667,853.6666667,2557,0
i,243.3333333,2070.333333,3292.333333,0
u,322.3333333,767.3333333,2425,0
y,261.6666667,2003.333333,2438,0
y,266.6666667,1686.666667,2217.333333,0
E~,634,1314,2625,1
a~,654,1452.333333,3026,1
O~,486.6666667,2001,2749.666667,1
u,400.3333333,898.6666667,2786,0
O~,464.3333333,1517,2841.666667,1
y,275.6666667,1895.333333,2264,0
o,336.6666667,721.3333333,2846.333333,0
a,742.3333333,1457.666667,2844.666667,0
i,265.6666667,2139,3246,0
i,292,2228.666667,3105.333333,0
u,459,1082.333333,2422.666667,0
E~,596,1344.666667,2068.666667,1
y,332.3333333,1876.333333,2340.666667,0
O~,423.3333333,1335.333333,2937,1
i,243,2293.333333,3387.333333,0
3,407.6666667,2064.333333,2792.333333,0
O~,483.3333333,1801,3070.666667,1
a~,681.6666667,1478.666667,2942.333333,1
y,276.6666667,1838.666667,2264.333333,0
a,690.6666667,1412,2734.666667,0
e,314.3333333,2273.333333,2950.333333,0
a~,668.6666667,1328.333333,2486.333333,1
O~,474.6666667,1846.666667,2843.666667,1
e,348.3333333,2113.333333,2729.666667,0
o,344.6666667,733.6666667,2624,0
e,339,2150,2772.333333,0
3,549.3333333,1937,2872.333333,0
2,328,1559,2677,0
e,360.3333333,2209,2988.666667,0
3,522.3333333,1939,2674.333333,0
a~,657,1600.333333,3035,1
u,339.3333333,759.3333333,3070.333333,0
O~,481.6666667,1932.666667,2866.666667,1
y,297.6666667,1834.666667,2309,0
o,339.3333333,883,2545,0
E~,566.3333333,1259.666667,2240,1
e,353.3333333,2128.333333,2954.333333,0
3,525.6666667,1901,2981.333333,0
E~,531.3333333,1277.666667,2382.333333,1
2,342.6666667,1342.666667,2450.333333,0
9,541.3333333,1353.666667,2872,0
u,310.3333333,905,2437.666667,0
3,409,2006.666667,2780.333333,0
o,350,863,2586.333333,0
y,306.3333333,1806,2297,0
y,316,1731,2412.666667,0
3,595.6666667,1887,2717.666667,0
2,307.6666667,1609,2621.666667,0
o,375.3333333,909.6666667,2494.666667,0
9,529.6666667,1591.333333,2612,0
9,600,1452,2642.666667,0
o,365.6666667,727.3333333,2947.333333,0
2,367,1454.333333,2362.666667,0
i,331.3333333,2185,3166.666667,0
2,335,1225.333333,2331.666667,0
a,688.6666667,1349.333333,2838,0
9,494.6666667,1595,2680.666667,0
a,618.6666667,1396.333333,2889.333333,0
a,691.3333333,1600,2618,0
O~,462.3333333,1354,2519.666667,1
E~,663.6666667,1210.666667,2289,1
u,427.6666667,897,2611,0
9,512.6666667,1459.333333,2506.666667,0
a~,542.3333333,1225.666667,2683.666667,1
2,330.3333333,1480,2293.666667,0
o,396.6666667,935.6666667,2639.666667,0
9,524.6666667,1590,2602.333333,0
a~,635.6666667,1077,2412.333333,1
u,309,778.3333333,2510,0
O~,483.6666667,1982,3143,1
a~,729.6666667,1636.666667,3346.333333,1
y,283.6666667,1610,2237.333333,0
u,299,761.6666667,2582.333333,0
a,682.6666667,1508,2757,0
e,374,2096,2813.666667,0
E~,585.6666667,1353.333333,2171.333333,1
i,303.6666667,2371,3345.333333,0
a,711,1446.333333,2824.333333,0
E~,628.6666667,1269,2178,1
i,269.3333333,2124.666667,3281.333333,0
a,839.3333333,1600.333333,3057,0
y,357.3333333,1902,2562.666667,0
3,668.6666667,1433,2199,0
o,409,1035.666667,2655,0
u,293,1191.666667,2436.333333,0
9,676,1670,2867.666667,0
2,411,1529.333333,2694.333333,0
9,690.3333333,1563,2964.666667,0
e,420.6666667,2388.666667,3081.333333,0
O~,407.6666667,1773.333333,3287.333333,1
i,309.3333333,2363,3152,0
E~,511.3333333,1291.333333,2504,1
3,504.3333333,2245.666667,3014,0
3,610.6666667,2404.666667,3032,0
o,355.6666667,766.3333333,2966,0
y,328.3333333,1819,2659.333333,0
3,722.6666667,2162,3187.666667,0
9,729,1776.333333,2868.666667,0
i,261,2319,3166.333333,0
O~,509,1523.666667,3002.333333,1
u,343.3333333,1284.666667,2484.333333,0
a~,468,933,2493.666667,1
i,314.6666667,2183.666667,2796.333333,0
y,309.6666667,2038,2506,0
a~,532.3333333,901.6666667,2611,1
2,390.6666667,1595,2642,0
a,809,1205.666667,2354.666667,0
u,307.3333333,955,2699.333333,0
2,460,1639,2690.333333,0
a~,446.6666667,939,2229,1
u,296.3333333,881.3333333,2348.333333,0
a~,490.3333333,1323.333333,2681,1
a,807,1585.333333,2249.333333,0
a,789.3333333,1428,2589,0
e,368.6666667,1543.333333,2509,0
2,415.6666667,1611.333333,2857.333333,0
2,353.3333333,1607.333333,2673.666667,0
9,706,1533,2745,0
E~,402.6666667,1128.333333,2112,1
O~,402.3333333,1626,2822.666667,1
3,677.3333333,2331.333333,3112.333333,0
i,282.3333333,2065.333333,2874.333333,0
O~,381.6666667,1081,2454.333333,1
9,714.6666667,1716.666667,2989.333333,0
a~,642,1545,3516.666667,1
o,435.6666667,1217.333333,2953,0
a,774.6666667,1527,2683.666667,0
2,429,1765.333333,2766,0
9,644,1753,2933,0
3,647,2220,3236.333333,0
E~,402.6666667,1190,1960.666667,1
i,311.6666667,2254.666667,3383,0
e,402,1935.333333,2836.333333,0
E~,516,1292.333333,2434.666667,1
e,399.3333333,2104.666667,3051,0
o,433.3333333,1162.666667,2623,0
e,446.3333333,2369.666667,2860,0
E~,516,1196.666667,2072.666667,1
e,423.3333333,2463.333333,3049.666667,0
o,407.6666667,1212.666667,2703.666667,0
i,268,2323.666667,3410.333333,0
u,380.6666667,927,1933.666667,0
y,350.6666667,2077.333333,2588,0
y,322,2072.666667,2677.333333,0
E~,528.3333333,1266.333333,2528.666667,1
a~,416.6666667,892.6666667,2494.666667,1
O~,394.3333333,1078.333333,2581.666667,1
u,356.6666667,987.3333333,2917.666667,0
O~,331.6666667,1004,2248.333333,1
y,294.3333333,2003.333333,2386,0
o,375.3333333,1012.666667,2964,0
a,780.6666667,1662,3047,0
i,265.6666667,2112.333333,3184.666667,0
i,310,1788,2804.666667,0
u,338,824.3333333,2529,0
E~,697,1726,2602,1
y,418,1651.333333,2668,0
O~,406,968.6666667,2248.333333,1
i,298.6666667,1979.666667,3024.333333,0
3,531.3333333,2292.666667,2792.666667,0
O~,372.3333333,1386.666667,2647.333333,1
a~,389,950.3333333,2220.666667,1
y,313.3333333,2124.333333,2726.666667,0
a,788.6666667,1733.666667,3049.666667,0
e,378.6666667,2152.666667,2956.333333,0
a~,394.6666667,911,2344.666667,1
O~,380.3333333,765.6666667,2276.333333,1
e,371.6666667,1858.333333,2745.666667,0
o,413,914.3333333,2819.666667,0
e,511.3333333,2439.666667,3011,0
3,738.6666667,2218,3104.666667,0
2,377,1677,2823.333333,0
e,468,2191.666667,2867,0
3,617,1177.666667,2506.666667,0
a~,448.6666667,859,2371,1
u,378.6666667,860,2750.333333,0
O~,284,1061,2342.333333,1
y,310.3333333,2176.666667,2872.333333,0
o,458,1237.666667,2760.333333,0
E~,440,1205.666667,1962.666667,1
e,408.3333333,2169.666667,2851.333333,0
3,622,1528.666667,2745.333333,0
E~,431.6666667,1121.666667,1770,1
2,450,1567.333333,2667.333333,0
9,793.3333333,1633.333333,2913.333333,0
u,282.6666667,1260.333333,2840.333333,0
3,460,2208.333333,2952.666667,0
o,389.3333333,921.6666667,2531.666667,0
y,310.6666667,1836.666667,2449.666667,0
y,305.6666667,1891,2471.333333,0
3,710.3333333,2115,3151,0
2,417,1705.666667,2939,0
o,420.6666667,1061,2827,0
9,742.3333333,1730.333333,2853.333333,0
9,703,1555,2896,0
o,431.6666667,817,3158.666667,0
2,395.6666667,1514,2564.666667,0
i,311,1401.666667,2639,0
2,418.3333333,1461,2745.333333,0
a,749.6666667,1378,2187.333333,0
9,738.6666667,1728,2874.666667,0
a,720,1572.666667,2738.666667,0
a,874.3333333,1468.666667,2743,0
O~,345.6666667,1193,2221.666667,1
E~,398,1131,2024.666667,1
u,415,956.3333333,2884.666667,0
9,659,1711,2707,0
a~,436,971,2668.333333,1
2,433.3333333,1696,2558.333333,0
o,401,1208.333333,2760.333333,0
9,606,1639.666667,2737.666667,0
a~,461,934,2373.666667,1
u,318.6666667,981.3333333,2454.333333,0
O~,331.6666667,842.3333333,2257.666667,1
a~,534.3333333,1404.333333,3080.333333,1
y,319.3333333,1744.666667,2443.666667,0
u,342.3333333,1122.333333,2360.333333,0
a,753.6666667,1887,3117.666667,0
e,520,2229.333333,3090,0
E~,336,1200.666667,1961.333333,1
i,316,1928.666667,3294,0
a,823,1647.666667,3023.666667,0
E~,585.6666667,1249.666667,2391,1
i,265,1779,2682.666667,0
a,873.6666667,1398.333333,2542.666667,0
y,274,1928.333333,2446,0
3,680,1667,2374.333333,0
o,381.3333333,982.3333333,3098.666667,0
u,264,1163,2796.333333,0
9,652.3333333,1841,2790.333333,0
2,441.3333333,1630,2599.666667,0
9,702.6666667,1700,2491.333333,0
e,387.6666667,2206,2710.333333,0
O~,351.3333333,1417.666667,2907,1
i,253,2339.666667,3452.333333,0
E~,588,1339,2893,1
3,559.6666667,2070,2691,0
3,495,2409.333333,2667,0
o,446,784.6666667,3107,0
y,383.3333333,1833,2492,0
3,695.3333333,2101,2656,0
9,703,1699.666667,2409.666667,0
i,301.3333333,2405.666667,3857.666667,0
O~,322.3333333,1212.666667,2361,1
u,324.6666667,746,2287,0
a~,413,836.6666667,2504,1
i,325,1857,2859.333333,0
y,318.3333333,1982.666667,2415,0
a~,614.6666667,1869,2990.333333,1
2,402,1751.666667,2538.666667,0
a,953.6666667,1684.333333,2633.666667,0
u,294,795.6666667,2343,0
2,377,1696.666667,2616.333333,0
a~,616.3333333,984.3333333,2540.666667,1
u,268.6666667,934,2385.666667,0
a~,742.3333333,1071,3100.333333,1
a,896,1598.666667,2303,0
a,944,1518.333333,2540.666667,0
e,489,1477.333333,2551.333333,0
2,358,1840.333333,2731.666667,0
2,376,1727.666667,2804,0
9,715.3333333,1665,2767.666667,0
E~,733.3333333,1226.333333,3148.333333,1
O~,288,1289.333333,2294.333333,1
3,730.3333333,1597.333333,2751.333333,0
i,331.6666667,2192.666667,2548.666667,0
O~,256.3333333,1275.666667,2377,1
9,658,1659,2381,0
a~,533,944.3333333,2508,1
o,431.6666667,1001.333333,2856.333333,0
a,857.3333333,1529.666667,2492,0
2,433,1854,2592,0
9,661.3333333,1908,2854.333333,0
3,660.6666667,1700.666667,2412.333333,0
E~,497.3333333,1135.666667,1926.333333,1
i,293.6666667,1792.666667,2931.666667,0
e,350.6666667,2468.333333,3432.333333,0
E~,830.6666667,1301,2539.333333,1
e,331,2503.333333,3561.666667,0
o,392.3333333,980.6666667,2813.666667,0
e,414.3333333,1821.333333,2547,0
E~,696,1262.333333,2182,1
e,500.6666667,2330.333333,2987.666667,0
o,407.3333333,1108.333333,2854.666667,0
i,423,2367.666667,3402.333333,0
u,360.6666667,848.3333333,2777.666667,0
y,249.6666667,2295.333333,2716.666667,0
y,276.6666667,2360,2635.333333,0
E~,774.6666667,1933.666667,2181.333333,1
a~,629.6666667,1003.333333,2649.333333,1
O~,267,1249.333333,2275,1
u,438.6666667,1025.333333,3205.333333,0
O~,209.3333333,1709,2838.333333,1
y,221.6666667,2101.333333,2513.666667,0
o,363.6666667,853,2772,0
a,884,1635.333333,2586.333333,0
i,217,1955.666667,3249.333333,0
i,315.3333333,2353.333333,2574,0
u,260,1378.666667,2478.333333,0
E~,682.3333333,1372.333333,2592.333333,1
y,398.6666667,1798,2443,0
O~,314,1268.333333,2180,1
i,275,2113.666667,3162,0
3,533.6666667,2338.333333,3188.333333,0
O~,662.3333333,1884,2934,1
a~,718,1408,3213.333333,1
y,290.3333333,2152,2758,0
a,826,1653.666667,2469.666667,0
e,381.6666667,2254,3188.333333,0
a~,597.6666667,1138.333333,3347.666667,1
O~,409,1225.666667,2560.666667,1
e,458.3333333,2042.666667,2956,0
o,442,768.3333333,2732.666667,0
e,401.6666667,2173.333333,2790,0
3,699.3333333,1977.333333,2678.333333,0
2,449.6666667,1760,2815.333333,0
e,459,2121.666667,3064,0
3,680,1867.666667,2491.333333,0
a~,472,982,2742,1
u,375,738,2621.333333,0
O~,343.3333333,1015.333333,2809.666667,1
y,233.6666667,2033.333333,2457,0
o,427,1158.333333,2890.333333,0
E~,825.6666667,1333,2732.666667,1
e,416,2203.333333,2858.666667,0
3,711.6666667,1332,2185.666667,0
E~,752.6666667,1530.666667,2803.666667,1
2,497.6666667,1572.333333,2651,0
9,744.6666667,1554,2613.333333,0
u,251.3333333,1256.666667,2718,0
3,506.6666667,2382,2869,0
o,364.6666667,1001.333333,2689.333333,0
y,319.3333333,1978.666667,2544.666667,0
y,302.6666667,1953.666667,2562,0
3,720,2118.333333,3248,0
2,415.6666667,1829.666667,2826.666667,0
o,431.6666667,955,2874,0
9,699.3333333,1775.333333,2821,0
9,745.6666667,1632.333333,2624,0
o,408,796.6666667,2791.333333,0
2,362.6666667,1598,2513.333333,0
i,271.6666667,2050.666667,2768.666667,0
2,472.3333333,1621.666667,2742,0
a,930,1583.666667,2411.666667,0
9,650,1700,2744.666667,0
a,888.6666667,1499,2867.333333,0
a,897,1631.333333,2218.333333,0
O~,257.3333333,1198.333333,2209.666667,1
E~,785,1263,2715.666667,1
u,390,952,3074.666667,0
9,638,1917,2814.333333,0
a~,535.3333333,824.6666667,2966,1
2,440,1742.666667,2653.333333,0
o,462.3333333,1063.333333,2707,0
9,639.3333333,1804,2577,0
a~,641.3333333,833.6666667,2810,1
u,342.6666667,1037.666667,2690.666667,0
O~,375.3333333,1398.333333,3101.333333,1
a~,663,1095.333333,3160,1
y,461.3333333,1854.333333,2725.666667,0
u,488.3333333,1747.666667,3639.333333,0
a,833.3333333,1722,2186,0
e,333.3333333,2397.333333,2983.333333,0
E~,637,1063.333333,2661.333333,1
i,253.3333333,1763.333333,3147.666667,0
a,853.3333333,1542.333333,2864.333333,0
E~,633.6666667,1267,2704.333333,1
i,295.6666667,2399.666667,3786.333333,0
a,846,1431,2614.666667,0
y,279.3333333,2157,2577,0
3,772.6666667,2034,2793,0
o,390.3333333,929.3333333,2537,0
u,286.3333333,761.3333333,2528.666667,0
9,667.3333333,1740.333333,2709,0
2,411.6666667,1747.333333,2489.333333,0
9,646,1704.333333,2709.333333,0
e,415.6666667,2352.333333,3223.333333,0
O~,423.3333333,762.6666667,2339,1
i,315,2554.333333,3624.666667,0
E~,760.6666667,1737,3152.333333,1
3,627.3333333,2235.666667,2889.666667,0
3,611,2179,3011.333333,0
o,366.6666667,710,2437,0
y,343,2139,2457.333333,0
3,679.6666667,2095,2779.666667,0
9,705.3333333,1933.333333,2706,0
i,261.3333333,2371,3762,0
O~,370.6666667,1182.666667,2975,1
u,275.6666667,696.3333333,2402.333333,0
a~,424,827.6666667,2336,1
i,271,2377,3583.333333,0
y,291,2325.666667,2557.666667,0
a~,404,933.6666667,2439.666667,1
2,409.3333333,1701.666667,2788,0
a,882.6666667,1747,2709.333333,0
u,272,1212.333333,2231.666667,0
2,409.3333333,1715.666667,2617,0
a~,505.6666667,935,2716.333333,1
u,252.3333333,1131.666667,2457.666667,0
a~,494.3333333,962,2340.333333,1
a,838.6666667,1644.333333,2719,0
a,864,1487.666667,2683,0
e,450.3333333,2501,3189.333333,0
2,399.3333333,1962.666667,2784.333333,0
2,422,1853.666667,2841,0
9,684.3333333,1579,2696.333333,0
E~,538.6666667,1319.333333,2184.333333,1
O~,360.3333333,983.3333333,2175.666667,1
3,682,2197.333333,2834.666667,0
i,314.6666667,2553.666667,3984,0
O~,291,1041,2383.666667,1
9,632.6666667,1756,2677,0
a~,426.3333333,891.6666667,2372.666667,1
o,367.3333333,899.3333333,2572,0
a,675.6666667,1469.666667,2295,0
2,428,1756.333333,2694.666667,0
9,605.3333333,1734,2720.666667,0
3,741.3333333,2098.333333,2768,0
E~,455.3333333,1239,1836,1
i,306.6666667,2294,3562.333333,0
e,436,2475,3253,0
E~,497.3333333,1255,2069.333333,1
e,429,2284,3214,0
o,379,924.6666667,2536,0
e,409,2441,3166.333333,0
E~,663,1366.333333,2517.666667,1
e,442.6666667,2296,3001.333333,0
o,362,981,2544,0
i,308.6666667,2552.333333,3702.333333,0
u,347,621.3333333,2426.333333,0
y,283,1867,2438.333333,0
y,271.3333333,2264.333333,2508.333333,0
E~,670,1374.666667,2316.333333,1
a~,464.3333333,946.3333333,2309.666667,1
O~,720.6666667,1890.333333,2888.333333,1
u,330,924,2705.333333,0
O~,396.3333333,1346,2500,1
y,264.3333333,2012.333333,2393.333333,0
o,397.6666667,926.3333333,2555.666667,0
a,779,1640,2811.666667,0
i,257.6666667,2304.666667,3581,0
i,353,2521.666667,3542,0
u,261,1368.333333,2525.333333,0
E~,662,1691.333333,2152.333333,1
y,356.3333333,2055.333333,2502,0
O~,375,933,2450,1
i,250.6666667,2319.666667,3704.666667,0
3,590.3333333,2122.666667,2940,0
O~,430,917.6666667,2272.333333,1
a~,565.3333333,1031.666667,2687.333333,1
y,300.3333333,2134.333333,2668,0
a,857.6666667,1763,2705.666667,0
e,437,2509.666667,3293,0
a~,473,973.3333333,2320,1
O~,714,1770.333333,3453,1
e,457.6666667,2436.666667,3203.666667,0
o,395.3333333,830.3333333,2530.333333,0
e,455.6666667,2339.333333,3251.333333,0
3,777.6666667,2056,2801.333333,0
2,425,1764.333333,2746.666667,0
e,414,2472.333333,3099.333333,0
3,780.6666667,2127,2819,0
a~,370.3333333,1155.666667,2593.666667,1
u,300.6666667,730,2507.333333,0
O~,427,990.3333333,2314,1
y,281.6666667,2196.333333,2510.333333,0
o,387.3333333,965,2539,0
E~,542,1240.666667,2502.333333,1
e,425.6666667,2448.666667,3279,0
3,708,2030.666667,2844.333333,0
E~,489.6666667,1319,2183.333333,1
2,409,1729.333333,2628.333333,0
9,677.3333333,1589.333333,2539.333333,0
u,314.6666667,670.3333333,2619.666667,0
3,518,2353.666667,3019,0
o,377.6666667,925.6666667,2518,0
y,334,1983.333333,2471,0
y,290.6666667,2029,2494.666667,0
3,705,2095,2925.333333,0
2,407.6666667,1729,2841.333333,0
o,368.6666667,892.6666667,2441.666667,0
9,704.3333333,1847,2783.333333,0
9,704,1705.666667,2632.666667,0
o,405.3333333,707.3333333,2530.333333,0
2,413.6666667,1850.333333,2516.666667,0
i,389,2568.666667,3551.666667,0
2,373.3333333,1670.333333,2653,0
a,841.6666667,1607,2622.666667,0
9,634.6666667,1815,2681.666667,0
a,769,1790.333333,2806.333333,0
a,901,1742.333333,2729.666667,0
O~,509.6666667,1386,2626.333333,1
E~,652.6666667,1311.666667,2212.333333,1
u,403.6666667,911.6666667,2708.666667,0
9,626,1851.333333,2639,0
a~,458,940.6666667,2343.333333,1
2,423.6666667,2044.333333,2556.666667,0
o,411.3333333,964.3333333,2622.666667,0
9,649,1719.333333,2749.333333,0
a~,483.3333333,909.3333333,2353.666667,1
u,282.3333333,816.3333333,2534.333333,0
O~,404.6666667,909.3333333,2286.333333,1
a~,481,975.3333333,2390,1
y,301.3333333,2141.333333,2407.666667,0
u,312.3333333,754.3333333,2519.666667,0
a,833,1706.333333,2726.666667,0
e,450.3333333,2434.666667,3104,0
E~,687.3333333,1415.666667,2147.333333,1
i,359.6666667,2171,3643.333333,0
a,849,1708.333333,2831.333333,0
E~,691.3333333,1383,2751,1
i,282,2550,4017.666667,0
a,597.3333333,1568.333333,2556.666667,0
y,346.3333333,1692,2462.666667,0
3,532.6666667,1766.333333,2492.666667,0
o,379.6666667,935.6666667,2670.666667,0
u,335.3333333,953,2585.333333,0
9,486.3333333,1619,2481.666667,0
2,393,1585.333333,2373.333333,0
9,543.6666667,1411.666667,2488,0
e,381,1884.333333,2626.333333,0
O~,672,992,2984.666667,1
i,307.6666667,2120.333333,2815.666667,0
E~,638,1360.666667,2612.333333,1
3,450.3333333,1811.333333,2680.333333,0
3,384,1918.666667,2605.333333,0
o,416,836,2696,0
y,370.6666667,1682.333333,2379.333333,0
3,458,1818.666667,2556.333333,0
9,521,1600.333333,2411,0
i,314.3333333,2100.333333,2879,0
O~,474,1057.333333,3019.666667,1
u,381.6666667,809.3333333,2683,0
a~,641.6666667,972.6666667,2864.666667,1
i,297.6666667,2091.333333,2849.666667,0
y,305.3333333,1972.666667,2510,0
a~,636.6666667,1028,2854.666667,1
2,376.3333333,1678,2376,0
a,614.6666667,1616.666667,2584,0
u,310.6666667,913,2471.666667,0
2,417.3333333,1471,2375,0
a~,757,993.3333333,2889,1
u,317.6666667,845.3333333,2487.333333,0
a~,643,1130.333333,2972.666667,1
a,598.6666667,1653.333333,2664.666667,0
a,582.6666667,1623,2574,0
e,374,2003.333333,2624.333333,0
2,377,1665.666667,2398.666667,0
2,365,1664,2403,0
9,531,1277,2403.666667,0
E~,680.3333333,1452,2768.666667,1
O~,659.6666667,1180,2918,1
3,532,1772.666667,2613.666667,0
i,311.3333333,2096.333333,2891,0
O~,458.3333333,1149.333333,1939.666667,1
9,489.6666667,1527,2463.666667,0
a~,651.3333333,1073.666667,2871,1
o,413.6666667,1127.333333,2648.666667,0
a,601,1485,2481,0
2,385,1573,2411.333333,0
3,499,1675,2673.333333,0
E~,837.3333333,1178.333333,2675,1
i,290,2099,2795.666667,0
e,346,1968.333333,2669,0
E~,671,1379.333333,2674,1
e,420.3333333,1865.666667,2669.666667,0
o,405,1269.666667,2347,0
e,377,1986.333333,2632.666667,0
E~,692,1323.666667,2709.666667,1
e,440,1835.333333,2487.666667,0
o,428.3333333,1290.666667,2596.333333,0
i,311,2050.333333,2914.333333,0
u,327.3333333,891.3333333,2560.333333,0
y,310.3333333,1896,2525,0
y,315,1768.666667,2317.333333,0
E~,606.6666667,1548,2776.666667,1
a~,721.3333333,1159.333333,2782,1
O~,671.3333333,1335,3291.333333,1
u,397.3333333,984.6666667,2828,0
O~,605,995.6666667,2980.333333,1
y,303.3333333,1737,2312,0
o,397.3333333,884.6666667,2687,0
a,515,1622,2648.333333,0
i,260,2172.666667,2999.333333,0
i,315.3333333,2065.666667,2849,0
u,406.6666667,1293,2944.333333,0
E~,569.6666667,1380,2794.333333,1
y,319,1765.333333,2436.666667,0
O~,546.3333333,977.6666667,3007,1
i,310,2013,2789,0
3,449,1765,2748.333333,0
O~,644,1118.666667,2845.666667,1
a~,732.6666667,1083.333333,2710.333333,1
y,302.3333333,1814,2359.666667,0
a,620.6666667,1567.333333,2603.666667,0
e,406,1910.666667,2651,0
a~,773.6666667,1206.333333,2930.666667,1
O~,528.3333333,1009,2359.333333,1
e,404.3333333,1886.333333,2632.666667,0
o,400.6666667,931,2647.666667,0
e,411,1949,2643.666667,0
3,573,1692.666667,2583,0
2,382.3333333,1567,2602.666667,0
e,414,1946.333333,2524.333333,0
3,509.3333333,1736.333333,2591.666667,0
a~,617,1057.666667,2403,1
u,365,958.6666667,2446.666667,0
O~,770.6666667,1286,2822.333333,1
y,294.3333333,1973.333333,2546.333333,0
o,394.3333333,1170,2610,0
E~,645.3333333,1292,2787.333333,1
e,361,2005.666667,2624,0
3,479,1748,2586.666667,0
E~,644.3333333,1402.666667,2666.333333,1
2,384,1652,2428.333333,0
9,548.6666667,1370,2446.666667,0
u,312.6666667,968.6666667,2682.666667,0
3,440.3333333,1828.666667,2629.666667,0
o,407.6666667,1109.666667,2470.333333,0
y,302,1918.333333,2572.333333,0
y,316,1605.333333,2397.333333,0
3,573.3333333,1679.333333,2503.333333,0
2,360,1691,2440,0
o,388.3333333,988.3333333,2674,0
9,506.6666667,1574.666667,2508.333333,0
9,558.6666667,1473.666667,2448,0
o,417.6666667,887.6666667,2651,0
2,392.6666667,1521.666667,2282.666667,0
i,331.6666667,1999,2690,0
2,424.6666667,1487,2271.666667,0
a,655.6666667,1432,2542.333333,0
9,469.6666667,1573,2467.666667,0
a,639.6666667,1445.333333,2534.333333,0
a,579.3333333,1571.666667,2384.333333,0
O~,484,1141.333333,2449.666667,1
E~,810.6666667,1128.666667,2702.666667,1
u,388,963,2708.666667,0
9,517,1589.333333,2419,0
a~,616,978,2816,1
2,398.3333333,1684.333333,2250,0
o,384.6666667,1085,2677,0
9,487.3333333,1598.333333,2393,0
a~,642,1000.666667,2697.666667,1
u,318,837,2557,0
O~,708.6666667,1134,2931,1
a~,602.3333333,1008.666667,2926.666667,1
y,312.6666667,1748,2403.333333,0
u,379.3333333,881.6666667,2641.666667,0
a,573.6666667,1569.666667,2589.666667,0
e,397,1908.666667,2568.333333,0
E~,631.3333333,1322,2722.333333,1
i,310.3333333,2199.666667,2882.666667,0
a,601.3333333,1692,2602,0
E~,662.3333333,1305,2734.666667,1
i,286.3333333,2219.333333,2995.666667,0
a,670.3333333,1351,2264,0
y,324.6666667,1722.333333,2230.333333,0
3,506.3333333,1605,2510.333333,0
o,547,1507.666667,3011,0
u,390,1637.333333,3123,0
9,491.6666667,1478.333333,2395.333333,0
2,420.3333333,1371.333333,2214.333333,0
9,502.6666667,1408.666667,2249.333333,0
e,353.6666667,1823.333333,2396.333333,0
O~,527.6666667,1622.333333,2294,1
i,270.3333333,2012.333333,2869.666667,0
E~,574,1333.666667,2155,1
3,418.3333333,1822,2461,0
3,404.6666667,1798.333333,2472.333333,0
o,477,1625.666667,3036,0
y,280.3333333,1720.333333,2182.333333,0
3,512,1586,2372,0
9,521.3333333,1484,2358.666667,0
i,250.6666667,2091.666667,2862.666667,0
O~,536.6666667,1411,2218.666667,1
u,448,1408,2638.333333,0
a~,593,1175.666667,2233.333333,1
i,234,2049,2860.333333,0
y,274.3333333,1748.333333,2668.666667,0
a~,633.6666667,1313.333333,2226.333333,1
2,396,1409.666667,2229.666667,0
a,630.6666667,1441.666667,2329.666667,0
u,318.6666667,1548.666667,2685.666667,0
2,405.3333333,1321.666667,2453,0
a~,664,1368.333333,2173,1
u,464.3333333,1810.666667,3377.333333,0
a~,617,1068.333333,1997.333333,1
a,595.3333333,1354.666667,2369.333333,0
a,672,1376.666667,2269.666667,0
e,387.6666667,1809.333333,2381,0
2,452.3333333,1538.666667,2261.666667,0
2,364,1488,2237.333333,0
9,557,1320.666667,2375.666667,0
E~,596,1239.333333,2180,1
O~,522,1397,2297.333333,1
3,447,1788.333333,2450.333333,0
i,268.3333333,1903.333333,2786,0
O~,489.6666667,1656,2243.666667,1
9,499.3333333,1429,2408.333333,0
a~,669.3333333,1279,2134.333333,1
o,414.3333333,911,2579.666667,0
a,617.3333333,1288.333333,2300.666667,0
2,423.3333333,1396,2269.333333,0
9,524.6666667,1436.333333,2283.333333,0
3,521.3333333,1685,2458.333333,0
E~,818,1477.333333,2211.333333,1
i,289.6666667,1855.333333,2753.666667,0
e,368.3333333,1839.333333,2616,0
E~,598,1183.666667,2210,1
e,391.6666667,1775.333333,2460,0
o,437.6666667,859.6666667,2448.333333,0
e,371.3333333,1850,2418.666667,0
E~,610.6666667,1185,2113,1
